1.0	0.002314806	0.0015832186	1.0	8.4344265E-9	0.0012469292
0.0	1.0	0.0015832186	0.0	1.0	0.0012469292
0.0	1.0	0.48349056	0.0	1.0	0.0
0.0	1.0	1.0	0.0	1.0	1.0
1.0	0.0	1.0	1.0	0.0	1.0
1.0	0.0	0.38443395	1.0	0.504717	0.7570755
0.18160377	1.0	0.375	0.09669811	1.0	0.5448113
0.24528302	1.0	0.5731132	0.23584905	1.0	0.6179245
0.24528302	1.0	1.0	0.23584905	1.0	1.0
1.0	0.2264151	1.0	1.0	0.23113208	1.0
